,>35,EdLevel,Employment,MainBranch,YearsCode,YearsCodePro,Country,PreviousSalary,ComputerSkills,Employed,Gender_Man,Gender_NonBinary,Gender_Woman
71374,1,3,1,1,13,7,India,19346.0,8,0,1,0,0
71375,1,2,1,1,12,2,Russian Federation,51948.0,16,1,1,0,0
71376,1,2,1,1,14,9,United Kingdom of Great Britain and Northern Ireland,50256.0,12,1,1,0,0
71377,1,2,1,1,10,5,Brazil,26172.0,16,0,1,0,0
71378,0,4,1,1,23,27,Italy,74651.0,15,0,1,0,0
71379,0,4,1,1,25,19,Russian Federation,18708.0,11,0,1,0,0
71380,0,3,1,1,5,3,United Kingdom of Great Britain and Northern Ireland,55942.0,3,0,1,0,0
71381,1,3,1,0,5,1,Poland,45233.0,6,0,1,0,0
71382,1,2,1,1,5,3,India,6960.0,26,1,1,0,0
71383,1,1,1,1,5,1,Netherlands,29436.0,22,1,1,0,0
71384,1,2,1,1,4,3,India,10963.0,16,1,1,0,0
71385,1,2,1,1,11,1,Russian Federation,24960.0,4,0,1,0,0
71386,1,1,1,1,12,8,Germany,47990.0,2,0,1,0,0
71387,0,3,1,1,25,20,Ukraine,40608.0,12,0,1,0,0
71388,1,2,1,1,6,1,United States of America,94000.0,8,1,1,0,0
71389,1,2,1,1,10,6,United Kingdom of Great Britain and Northern Ireland,75384.0,24,1,1,0,0
71390,1,2,1,0,8,4,Spain,28794.0,15,1,1,0,0
71391,1,4,1,1,17,6,Austria,65053.0,5,0,1,0,0
71392,1,3,1,1,4,3,Greece,16632.0,9,0,1,0,0
71393,0,1,1,1,32,22,Greece,23040.0,19,0,1,0,0
71394,1,2,1,1,8,3,Austria,33912.0,7,0,0,0,1
71395,0,2,1,1,16,10,Greece,34126.0,10,0,1,0,0
71396,1,4,1,1,18,5,Germany,68252.0,16,1,1,0,0
71397,0,2,1,1,20,18,Germany,67186.0,22,1,1,0,0
71398,1,2,1,1,6,5,India,154764.0,3,0,1,0,0
71399,1,2,1,1,3,2,India,19346.0,12,0,1,0,0
71400,1,0,1,1,10,4,Hungary,66948.0,29,1,1,0,0
71401,1,2,1,1,11,1,Denmark,68832.0,8,0,1,0,0
71402,1,2,1,1,8,2,Ethiopia,23112.0,29,1,1,0,0
71403,1,3,1,1,22,11,India,50299.0,10,0,1,0,0
71404,1,2,1,1,7,4,United States of America,154000.0,5,0,0,0,1
71405,1,2,0,1,10,8,India,36000.0,11,1,1,0,0
71406,1,3,0,1,18,10,Romania,120000.0,7,1,1,0,0
71407,1,3,1,1,15,8,Italy,37325.0,22,1,1,0,0
71408,1,0,1,1,3,2,United Kingdom of Great Britain and Northern Ireland,22615.0,11,1,1,0,0
71409,1,2,1,1,11,7,Brazil,76031.0,3,0,1,0,0
71410,1,3,1,1,4,4,Poland,23316.0,7,0,0,0,1
71411,0,2,1,1,14,10,Belarus,33600.0,14,1,1,0,0
71412,0,3,1,1,6,3,United States of America,125000.0,16,1,1,0,0
71413,0,0,1,1,20,11,Canada,101509.0,13,1,1,0,0
71414,0,3,0,1,18,14,Poland,26594.0,15,0,1,0,0
71415,1,0,1,1,11,5,Germany,70380.0,16,1,1,0,0
71416,0,2,1,1,10,3,Brazil,9972.0,8,1,1,0,0
71417,1,3,1,1,12,7,Germany,68252.0,4,0,1,0,0
71418,1,1,1,1,3,1,Spain,15996.0,10,0,1,0,0
71419,0,1,1,1,36,36,United Kingdom of Great Britain and Northern Ireland,69102.0,16,1,1,0,0
71420,1,4,1,1,4,3,Spain,63986.0,8,1,1,0,0
71421,0,2,1,1,6,6,United States of America,65000.0,15,1,1,0,0
71422,1,2,1,1,10,6,Brazil,21936.0,10,0,1,0,0
71423,0,1,1,0,21,18,Germany,66119.0,20,1,1,0,0
71424,0,2,1,0,9,10,United States of America,95000.0,16,1,1,0,0
71425,1,2,0,1,7,3,Nigeria,1404.0,12,1,1,0,0
71426,1,1,1,1,10,3,United Kingdom of Great Britain and Northern Ireland,70358.0,14,1,0,1,0
71427,1,1,1,1,12,8,Hungary,48540.0,21,1,1,0,0
71428,1,1,1,1,13,9,United Kingdom of Great Britain and Northern Ireland,100511.0,12,0,1,0,0
71429,0,2,1,1,16,13,Russian Federation,12468.0,9,0,1,0,0
71430,1,0,1,1,7,4,Bhutan,51072.0,14,1,1,0,0
71431,0,3,1,1,22,12,Brazil,83093.0,10,1,1,0,0
71432,0,3,1,1,30,20,Portugal,26880.0,7,0,1,0,0
71433,1,2,1,1,8,2,United States of America,75000.0,4,0,1,0,0
71434,0,2,1,1,17,10,Greece,19200.0,6,0,1,0,0
71435,1,3,1,1,18,11,Poland,52176.0,10,1,1,0,0
71436,0,2,1,1,5,3,United States of America,158000.0,3,0,0,0,1
71437,0,2,1,1,22,17,United States of America,185000.0,12,1,1,0,0
71438,1,2,1,1,6,5,Poland,44400.0,24,1,1,0,0
71439,1,3,1,1,15,10,Finland,65268.0,9,1,1,0,0
71440,1,1,1,1,2,0,Brazil,5193.0,9,0,1,0,0
71441,1,0,1,1,6,5,Italy,19836.0,21,1,0,1,0
71442,1,2,1,0,3,1,United States of America,47000.0,6,0,1,0,0
71443,0,2,1,1,20,20,United States of America,105000.0,14,1,0,1,0
71444,1,2,1,1,12,10,Brazil,41547.0,19,1,1,0,0
71445,0,2,1,1,37,30,Australia,116772.0,10,1,1,0,0
71446,1,1,1,1,18,15,Canada,93701.0,29,1,1,0,0
71447,0,2,1,1,17,9,Italy,51189.0,16,0,1,0,0
71448,1,2,1,1,13,4,Turkey,7512.0,6,0,1,0,0
71449,1,2,0,1,13,11,Ecuador,24000.0,17,1,1,0,0
71450,1,0,1,1,5,3,India,9286.0,14,0,1,0,0
71451,0,1,1,1,30,27,Germany,83182.0,5,0,1,0,0
71452,1,2,1,1,7,2,United States of America,200000.0,13,1,1,0,0
71453,0,3,1,1,27,23,United States of America,205000.0,21,1,1,0,0
71454,0,3,1,1,32,20,Poland,41628.0,5,0,1,0,0
71455,1,2,1,1,13,10,India,11607.0,13,1,1,0,0
71456,0,3,1,1,15,11,Germany,86381.0,10,0,0,1,0
71457,1,3,1,1,17,12,"Iran, Islamic Republic of...",21276.0,17,1,1,0,0
71458,0,2,1,1,17,16,United States of America,200000.0,11,1,1,0,0
71459,1,3,1,1,11,5,Brazil,6232.0,9,1,1,0,0
71460,1,2,1,1,7,1,Pakistan,4188.0,10,0,1,0,0
71461,0,2,1,1,40,22,United Kingdom of Great Britain and Northern Ireland,62820.0,19,1,1,0,0
71462,1,1,1,1,9,6,Canada,74180.0,12,0,1,0,0
71463,1,2,1,1,4,3,India,5412.0,8,0,1,0,0
71464,0,1,1,0,10,12,United States of America,72000.0,28,1,1,0,0
71465,1,2,1,1,15,9,United States of America,102000.0,26,1,1,0,0
71466,0,3,1,1,32,27,United Kingdom of Great Britain and Northern Ireland,106793.0,13,1,1,0,0
71467,1,2,0,1,12,9,Romania,77652.0,9,1,1,0,0
71468,0,2,1,1,10,2,France,20472.0,13,1,1,0,0
71469,0,4,1,1,24,22,Austria,79983.0,5,0,1,0,0
71470,0,2,1,1,40,34,United Kingdom of Great Britain and Northern Ireland,48999.0,3,0,1,0,0
71471,0,2,1,1,22,18,Switzerland,129274.0,30,1,1,0,0
71472,0,3,0,1,29,26,Canada,117132.0,12,1,1,0,0
71473,0,1,0,1,45,31,Mexico,9036.0,14,1,1,0,0
71474,0,2,1,1,15,10,"Iran, Islamic Republic of...",85104.0,17,1,1,0,0
71475,1,3,1,1,4,4,France,60787.0,13,0,0,0,1
71476,1,1,1,1,10,6,Russian Federation,144000.0,15,1,1,0,0
71477,1,1,0,1,12,10,Paraguay,120000.0,25,1,1,0,0
71478,1,3,1,1,5,3,United States of America,69000.0,11,1,1,0,0
71479,1,2,1,1,10,7,Mexico,43705.0,28,1,1,0,0
71480,1,3,1,1,6,1,France,58654.0,8,0,1,0,0
71481,1,3,1,1,18,10,United States of America,105000.0,11,1,1,0,0
71482,1,2,1,1,14,8,Netherlands,63984.0,7,0,1,0,0
71483,1,3,1,1,12,6,Germany,60144.0,9,0,0,0,1
71484,1,2,1,1,4,4,Brazil,7271.0,14,1,1,0,0
71485,1,3,1,1,2,1,Belgium,28152.0,25,1,0,0,1
71486,1,0,1,1,6,5,Brazil,64812.0,10,0,1,0,0
71487,1,2,1,1,12,4,Brazil,19944.0,18,1,1,0,0
71488,1,0,1,1,7,5,Germany,61428.0,9,1,1,0,0
71489,1,2,1,1,10,5,Norway,88150.0,13,1,1,0,0
71490,0,4,1,1,14,13,Israel,132720.0,5,0,1,0,0
71491,1,2,1,1,5,1,United States of America,76000.0,22,1,1,0,0
71492,1,2,1,1,9,5,United States of America,100000.0,17,1,0,1,0
71493,1,0,1,1,4,3,Myanmar,5184.0,32,1,1,0,0
71494,1,0,1,1,8,8,Italy,30927.0,8,1,1,0,0
71495,1,2,1,1,2,1,France,10872.0,17,1,1,0,0
71496,0,1,1,0,13,13,United Kingdom of Great Britain and Northern Ireland,125639.0,11,0,1,0,0
71497,0,2,1,1,8,8,Mexico,60000.0,25,1,1,0,0
71498,0,3,1,1,18,15,Dominican Republic,107496.0,15,1,1,0,0
71499,1,1,1,1,13,3,Canada,62467.0,21,1,1,0,0
71500,1,2,1,1,5,2,India,3864.0,9,1,1,0,0
71501,0,2,1,1,25,20,United Kingdom of Great Britain and Northern Ireland,62820.0,13,1,1,0,0
71502,1,2,1,1,3,2,United States of America,80000.0,16,1,1,0,0
71503,0,2,1,1,18,13,Jordan,49092.0,17,1,1,0,0
71504,1,2,1,1,12,8,"Venezuela, Bolivarian Republic of...",20400.0,41,1,1,0,0
71505,0,3,1,1,28,28,United States of America,140000.0,13,0,1,0,0
71506,1,2,1,1,12,9,India,29664.0,11,1,1,0,0
71507,1,4,1,0,4,1,India,13056.0,5,0,1,0,0
71508,0,3,1,1,43,35,United States of America,130000.0,12,1,1,0,0
71509,1,2,1,1,0,0,United States of America,80000.0,6,0,0,0,1
71510,1,2,1,1,4,3,United States of America,177000.0,9,0,1,0,0
71511,1,3,1,1,3,2,Portugal,45857.0,8,1,0,0,1
71512,1,3,1,1,13,10,Italy,85315.0,10,0,1,0,0
71513,1,3,1,1,4,3,Ukraine,24000.0,2,0,1,0,0
71514,1,2,1,1,7,3,United States of America,114000.0,26,1,1,0,0
71515,0,2,1,1,24,20,United Kingdom of Great Britain and Northern Ireland,87948.0,4,0,1,0,0
71516,1,2,1,1,4,3,United States of America,103680.0,14,1,1,0,0
71517,1,3,1,1,10,6,France,46923.0,13,1,1,0,0
71518,1,2,1,1,8,5,Brazil,24924.0,16,1,1,0,0
71519,0,4,0,0,18,6,Japan,78419.0,12,0,1,0,0
71520,1,3,1,1,15,10,Armenia,93600.0,13,1,1,0,0
71521,1,1,1,1,4,3,Czech Republic,32478.0,9,1,1,0,0
71522,0,2,1,1,20,16,United States of America,110000.0,7,0,1,0,0
71523,0,4,1,1,15,6,Finland,63984.0,17,0,1,0,0
71524,1,2,1,1,9,6,United States of America,60000.0,8,0,1,0,0
71525,1,3,1,0,13,0,Switzerland,72704.0,11,0,1,0,0
71526,0,2,1,1,8,5,United States of America,57500.0,6,0,1,0,0
71527,1,0,1,1,15,11,Brazil,58560.0,30,1,1,0,0
71528,1,2,1,1,8,0,United States of America,156000.0,2,0,1,0,0
71529,0,2,1,1,20,16,Romania,106644.0,12,0,1,0,0
71530,0,4,1,1,30,12,United States of America,95000.0,5,0,1,0,0
71531,1,0,1,1,7,7,Serbia,38388.0,22,1,1,0,0
71532,1,2,1,0,4,2,Chile,15900.0,9,0,0,0,1
71533,1,2,1,1,16,13,Germany,74651.0,14,0,1,0,0
71534,1,4,1,1,14,5,United Kingdom of Great Britain and Northern Ireland,65332.0,13,0,0,0,1
71535,1,1,1,1,6,2,Germany,37116.0,12,1,1,0,0
71536,0,3,1,1,25,20,United States of America,110000.0,3,0,1,0,0
71537,0,2,1,1,22,22,United Kingdom of Great Britain and Northern Ireland,94230.0,23,1,1,0,0
71538,1,4,1,1,15,10,Brazil,19944.0,47,1,1,0,0
71539,0,2,0,1,10,10,Poland,27750.0,11,0,1,0,0
71540,0,2,1,1,19,15,Czech Republic,62352.0,11,1,1,0,0
71541,1,2,1,1,13,4,Canada,105414.0,12,0,1,0,0
71542,1,2,0,1,14,6,Czech Republic,67548.0,20,1,1,0,0
71543,1,2,1,1,9,4,Ireland,42228.0,18,1,1,0,0
71544,0,1,1,1,23,13,Germany,47990.0,11,0,1,0,0
71545,0,2,1,1,9,7,Brazil,27420.0,15,0,1,0,0
71546,0,2,1,1,25,24,United States of America,205000.0,5,0,1,0,0
71547,0,3,1,1,20,15,Sweden,63384.0,5,0,1,0,0
71548,0,2,1,1,26,20,Bulgaria,71976.0,20,1,1,0,0
71549,0,1,1,1,20,10,Argentina,30000.0,12,0,1,0,0
71550,0,3,1,1,15,10,Brazil,160000.0,14,0,1,0,0
71551,1,0,1,1,2,0,India,645.0,25,1,1,0,0
71552,0,3,1,1,22,18,Saudi Arabia,128004.0,9,1,1,0,0
71553,1,3,1,0,8,4,Mexico,48168.0,15,0,1,0,0
71554,1,1,1,1,3,0,United States of America,60000.0,7,0,1,0,0
71555,1,2,0,0,3,1,Albania,36.0,13,1,1,0,0
71556,1,2,1,1,6,1,Canada,71057.0,12,0,1,0,0
71557,1,2,1,1,3,2,United States of America,110000.0,11,0,0,0,1
71558,1,4,1,1,7,4,United Kingdom of Great Britain and Northern Ireland,54025.0,2,0,1,0,0
71559,1,2,1,1,6,4,Brazil,7476.0,17,1,1,0,0
71560,1,2,1,1,10,8,Brazil,33757.0,13,1,1,0,0
71561,0,2,1,0,32,25,Ireland,117308.0,8,0,1,0,0
71562,1,2,1,1,7,3,Pakistan,38400.0,12,0,1,0,0
71563,1,1,1,1,6,2,United Kingdom of Great Britain and Northern Ireland,20730.0,15,1,0,1,0
71564,0,2,1,0,5,3,United Kingdom of Great Britain and Northern Ireland,57288.0,7,0,1,0,0
71565,1,3,1,1,10,5,Spain,58654.0,7,0,1,0,0
71566,1,2,1,0,2,0,United States of America,55000.0,3,0,1,0,0
71567,0,2,1,1,9,7,United States of America,125000.0,15,1,1,0,0
71568,1,1,1,1,12,10,Honduras,42000.0,24,1,1,0,0
71569,1,1,0,1,8,7,Canada,156168.0,17,1,1,0,0
71570,1,3,1,1,13,13,Brazil,12468.0,11,1,1,0,0
71571,0,1,1,0,18,12,Canada,128839.0,8,0,1,0,0
71572,1,2,1,1,17,6,United States of America,100400.0,7,0,1,0,0
71573,1,2,1,1,7,1,Chile,18792.0,16,1,1,0,0
71574,0,3,1,0,23,3,United States of America,68000.0,3,0,1,0,0
71575,0,1,1,1,26,24,Brazil,252.0,22,1,1,0,0
71576,0,2,1,1,16,15,Russian Federation,37404.0,4,0,1,0,0
71577,1,3,1,1,16,10,Israel,58200.0,3,0,1,0,0
71578,0,1,1,1,8,5,Germany,86381.0,3,0,1,0,0
71579,1,2,1,1,8,0,United States of America,71000.0,19,1,1,0,0
71580,1,2,1,1,8,4,India,5159.0,7,0,1,0,0
71581,1,3,1,1,10,5,United States of America,183000.0,8,0,1,0,0
71582,0,3,1,1,37,6,United States of America,65000.0,28,1,1,0,0
71583,1,4,1,1,19,5,United States of America,165000.0,14,1,1,0,0
71584,1,3,0,1,8,5,Kazakhstan,17052.0,11,0,0,0,1
71585,1,2,0,1,9,5,Poland,63828.0,15,1,1,0,0
71586,1,2,1,1,6,5,United States of America,140000.0,25,1,1,0,0
71587,0,1,1,1,24,17,United States of America,130067.0,24,1,1,0,0
71588,1,2,1,1,10,5,United States of America,200000.0,22,1,1,0,0
71589,1,3,1,1,10,5,Finland,56304.0,8,0,1,0,0
71590,1,3,1,1,9,5,France,29436.0,12,0,1,0,0
71591,1,3,1,0,5,2,South Africa,22764.0,5,0,1,0,0
71592,1,1,1,1,7,7,United States of America,122052.0,6,0,1,0,0
71593,1,2,1,1,5,5,South Korea,44.0,24,1,1,0,0
71594,1,1,1,1,15,12,Peru,9648.0,14,1,1,0,0
71595,0,2,1,1,28,24,Canada,66372.0,1,0,0,0,1
71596,0,4,1,1,23,11,Germany,95979.0,14,0,1,0,0
71597,0,3,1,1,25,18,United States of America,200000.0,8,0,1,0,0
71598,1,2,1,1,7,2,Canada,63248.0,28,1,1,0,0
71599,0,3,1,1,18,9,Russian Federation,27012.0,2,0,1,0,0
71600,0,3,1,1,13,1,India,58037.0,10,1,1,0,0
71601,1,2,1,1,11,3,United States of America,125000.0,10,1,1,0,0
71602,0,1,1,1,25,20,Nicaragua,50000.0,25,1,1,0,0
71603,1,2,1,1,6,1,Turkey,9768.0,7,0,1,0,0
71604,0,2,1,1,21,12,Kosovo,41591.0,14,0,1,0,0
71605,1,2,1,1,11,10,United Kingdom of Great Britain and Northern Ireland,109306.0,18,1,1,0,0
71606,0,1,1,1,24,18,United States of America,150000.0,22,1,1,0,0
71607,1,2,1,1,14,10,United States of America,120000.0,15,1,1,0,0
71608,0,2,1,1,40,7,Canada,42634.0,12,0,1,0,0
71609,0,3,1,0,42,12,United States of America,129000.0,16,1,1,0,0
71610,0,2,1,1,30,4,Netherlands,48624.0,31,1,1,0,0
71611,1,3,1,1,11,7,Argentina,36000.0,5,1,1,0,0
71612,1,2,1,1,7,1,India,67066.0,17,1,1,0,0
71613,0,3,0,1,12,10,Poland,63828.0,5,0,1,0,0
71614,1,3,0,1,10,5,Poland,20808.0,4,0,1,0,0
71615,0,3,1,1,19,18,United States of America,160000.0,18,1,1,0,0
71616,1,2,0,1,16,10,Poland,83256.0,8,0,1,0,0
71617,0,3,0,1,36,22,Sweden,85320.0,7,0,1,0,0
71618,1,0,1,1,4,3,Taiwan,60840.0,11,1,1,0,0
71619,1,2,1,1,10,8,United States of America,54000.0,22,1,1,0,0
71620,1,2,1,1,9,1,United States of America,120000.0,16,1,1,0,0
71621,0,3,1,1,47,45,United States of America,120000.0,11,0,0,0,1
71622,1,1,1,1,17,6,Russian Federation,24936.0,7,0,1,0,0
71623,1,2,1,1,15,6,United States of America,160000.0,7,0,1,0,0
71624,0,2,1,1,12,10,Canada,101509.0,16,1,1,0,0
71625,1,2,1,1,9,5,Canada,64810.0,12,1,1,0,0
71626,0,4,1,1,18,8,China,144156.0,10,0,1,0,0
71627,0,1,1,1,10,5,Brazil,22440.0,12,1,1,0,0
71628,1,3,1,1,11,5,Germany,63986.0,5,0,1,0,0
71629,0,0,1,1,25,23,Spain,14076.0,29,1,1,0,0
71630,0,1,1,1,26,26,United States of America,125000.0,10,1,1,0,0
71631,1,2,1,1,5,3,Brazil,13212.0,16,1,1,0,0
71632,0,3,1,1,14,6,United States of America,117555.0,28,1,1,0,0
71633,0,3,0,1,19,14,France,51192.0,27,1,1,0,0
71634,0,2,1,1,30,17,Norway,76742.0,10,0,1,0,0
71635,0,2,1,1,13,10,United States of America,125000.0,7,0,1,0,0
71636,0,3,1,1,29,20,United States of America,67000.0,12,1,0,0,1
71637,0,2,1,1,41,26,Netherlands,89580.0,18,1,1,0,0
71638,1,2,1,1,5,1,Sweden,41448.0,11,1,1,0,0
71639,1,2,1,1,7,3,Canada,88235.0,8,0,1,0,0
71640,1,3,1,1,15,13,Brazil,48610.0,22,1,1,0,0
71641,0,3,1,1,24,17,Mexico,39144.0,4,0,1,0,0
71642,0,2,0,1,39,32,United States of America,208000.0,8,1,1,0,0
71643,0,3,1,1,30,18,United States of America,130000.0,7,0,1,0,0
71644,0,1,1,1,34,25,Germany,106644.0,4,0,1,0,0
71645,1,2,1,1,18,13,United States of America,120000.0,7,0,1,0,0
71646,1,3,1,1,9,0,United States of America,108000.0,15,1,1,0,0
71647,0,2,1,1,11,10,Israel,161424.0,11,0,1,0,0
71648,1,2,1,0,10,4,Russian Federation,44676.0,7,0,0,0,1
71649,1,3,1,1,14,7,Ukraine,107250.0,10,0,1,0,0
71650,1,2,1,1,12,8,Germany,87448.0,10,0,1,0,0
71651,0,3,1,1,30,24,Portugal,115176.0,5,0,1,0,0
71652,0,1,1,0,5,6,Colombia,1212.0,12,0,1,0,0
71653,1,3,1,0,10,1,United States of America,118000.0,5,0,1,0,0
71654,1,2,1,1,19,7,United States of America,119000.0,3,0,1,0,0
71655,1,1,1,1,13,7,Germany,39108.0,21,1,1,0,0
71656,1,0,1,0,6,3,Russian Federation,51948.0,31,1,1,0,0
71657,1,2,1,1,6,3,Canada,53097.0,23,1,0,0,1
71658,0,1,1,0,40,27,Hungary,30132.0,8,0,1,0,0
71659,0,2,1,1,30,17,Netherlands,79983.0,10,1,1,0,0
71660,1,4,1,1,14,4,Russian Federation,24936.0,17,1,1,0,0
71661,0,1,1,1,32,32,Brazil,27420.0,12,1,1,0,0
71662,1,2,1,0,14,9,United Kingdom of Great Britain and Northern Ireland,87948.0,11,0,1,0,0
71663,1,2,1,1,16,9,United Arab Emirates,39216.0,11,1,1,0,0
71664,0,4,1,0,35,20,Sweden,97512.0,3,0,1,0,0
71665,1,2,1,1,10,6,United States of America,73000.0,17,1,1,0,0
71666,0,3,1,1,30,15,United Kingdom of Great Britain and Northern Ireland,135690.0,14,0,1,0,0
71667,0,3,1,1,10,0,United States of America,90000.0,4,0,1,0,0
71668,1,3,1,1,7,1,Poland,11100.0,14,1,1,0,0
71669,1,2,1,1,9,4,India,25794.0,14,1,1,0,0
71670,1,1,0,1,10,6,Hungary,16740.0,19,1,1,0,0
71671,0,3,1,1,34,23,Sweden,71916.0,16,0,1,0,0
71672,0,2,1,1,31,26,United States of America,215000.0,13,0,1,0,0
71673,1,2,1,1,7,3,India,100598.0,30,1,1,0,0
71674,1,2,1,1,10,3,Italy,34126.0,33,1,1,0,0
71675,1,2,1,1,13,10,Belgium,53748.0,20,1,1,0,0
71676,1,1,1,1,20,8,Canada,66372.0,23,1,1,0,0
71677,0,3,1,1,22,20,Serbia,61428.0,18,1,1,0,0
71678,1,2,0,1,10,8,Belgium,153564.0,14,1,1,0,0
71679,0,1,1,1,30,25,United States of America,190000.0,13,1,1,0,0
71680,1,2,1,1,12,11,United States of America,200000.0,16,0,1,0,0
71681,1,2,1,1,1,0,Brazil,8724.0,11,1,1,0,0
71682,1,2,1,1,12,7,Canada,113222.0,9,0,1,0,0
71683,0,3,1,1,22,22,France,44790.0,26,1,1,0,0
71684,0,4,1,1,18,9,United States of America,112000.0,5,0,1,0,0
71685,0,1,1,1,20,20,Argentina,144000.0,9,0,1,0,0
71686,1,2,1,1,7,7,Greece,31992.0,23,1,1,0,0
71687,1,2,0,1,6,2,Peru,1608.0,17,1,1,0,0
71688,0,2,1,1,25,25,United States of America,200000.0,7,0,1,0,0
71689,1,3,1,1,18,11,United States of America,178000.0,10,1,1,0,0
71690,0,2,0,0,22,20,Netherlands,78714.0,3,0,1,0,0
71691,0,3,1,1,30,30,Germany,89581.0,12,0,1,0,0
71692,1,2,1,1,10,6,United States of America,78000.0,11,1,1,0,0
71693,1,2,1,1,11,7,Brazil,29916.0,16,1,1,0,0
71694,1,2,0,1,5,5,United States of America,200000.0,9,0,0,0,1
71695,0,2,1,1,15,12,Brazil,51933.0,6,0,1,0,0
71696,1,3,0,1,6,0,Slovakia,26650.0,25,1,1,0,0
71697,0,2,1,1,13,8,Germany,71451.0,15,1,1,0,0
71698,0,2,1,1,20,13,United Kingdom of Great Britain and Northern Ireland,84178.0,7,0,1,0,0
71699,0,1,1,1,4,0,France,46923.0,13,1,1,0,0
71700,0,2,1,1,15,13,Brazil,31160.0,16,0,1,0,0
71701,1,1,1,0,7,3,United States of America,36000.0,8,0,1,0,0
71702,1,2,1,0,15,10,Guatemala,27984.0,26,1,1,0,0
71703,1,3,1,0,6,0,France,22392.0,13,1,1,0,0
71704,1,2,0,1,14,8,United States of America,70000.0,14,1,1,0,0
71705,1,3,1,1,5,4,United Kingdom of Great Britain and Northern Ireland,100511.0,15,0,1,0,0
71706,1,3,1,1,18,7,United Kingdom of Great Britain and Northern Ireland,69102.0,7,0,1,0,0
71707,1,0,1,1,10,7,France,63984.0,14,1,0,1,0
71708,0,2,1,1,25,14,United States of America,85500.0,13,1,1,0,0
71709,0,2,1,0,35,20,United Kingdom of Great Britain and Northern Ireland,188459.0,13,0,1,0,0
71710,1,2,1,1,7,3,United States of America,120000.0,14,1,1,0,0
71711,1,2,1,1,8,2,Germany,58654.0,20,1,1,0,0
71712,1,0,1,1,6,3,Germany,14076.0,9,1,1,0,0
71713,0,2,1,1,19,14,United States of America,200000.0,3,0,0,0,1
71714,1,2,1,1,7,3,Kuwait,33288.0,16,1,0,0,1
71715,0,1,1,1,38,31,United States of America,198000.0,21,1,1,0,0
71716,0,3,1,1,42,42,United States of America,200000.0,19,0,1,0,0
71717,0,3,1,1,20,18,Argentina,25248.0,10,0,1,0,0
71718,0,2,0,1,27,23,Australia,99080.0,7,0,1,0,0
71719,1,2,1,1,7,4,United States of America,165000.0,17,1,1,0,0
71720,0,3,1,1,35,30,United States of America,170000.0,20,1,1,0,0
71721,1,1,1,1,4,2,Hungary,2676.0,12,1,1,0,0
71722,1,2,1,1,13,3,United States of America,110000.0,6,0,0,1,0
71723,0,1,1,1,7,6,United States of America,200000.0,20,1,1,0,0
71724,1,2,1,1,10,8,Germany,79983.0,2,0,1,0,0
71725,0,3,0,1,35,35,United States of America,100000.0,30,1,1,0,0
71726,1,2,1,1,13,4,Brazil,23928.0,14,0,1,0,0
71727,1,2,1,1,8,6,United States of America,36000.0,9,1,1,0,0
71728,1,3,1,1,6,3,Brazil,12468.0,9,0,1,0,0
71729,1,2,1,1,7,6,Ukraine,52800.0,13,1,0,0,1
71730,1,2,1,1,10,2,Spain,19196.0,9,1,1,0,0
71731,1,2,1,1,15,11,United States of America,95000.0,22,1,1,0,0
71732,0,3,1,1,32,22,Australia,70771.0,16,1,1,0,0
71733,1,3,1,1,8,2,United States of America,190000.0,12,0,1,0,0
71734,0,3,1,1,12,7,Canada,101509.0,15,0,1,0,0
71735,1,3,1,1,14,7,Mexico,19572.0,17,1,1,0,0
71736,0,4,1,0,7,5,Mexico,48168.0,1,0,1,0,0
71737,1,3,1,1,8,5,Canada,87454.0,33,1,1,0,0
71738,0,3,1,1,15,10,United States of America,220000.0,15,1,1,0,0
71739,1,3,1,1,12,8,France,63986.0,18,1,1,0,0
71740,1,2,1,0,6,4,United States of America,100000.0,11,0,1,0,0
71741,1,1,1,1,5,0,Sweden,31692.0,11,1,1,0,0
71742,0,1,0,0,10,5,United States of America,48000.0,6,0,1,0,0
71743,1,2,1,1,6,4,Egypt,16800.0,4,0,1,0,0
71744,0,3,1,0,20,14,United States of America,89000.0,11,1,1,0,0
71745,0,3,1,1,14,5,United States of America,110000.0,15,1,1,0,0
71746,1,3,1,1,12,2,Bulgaria,24864.0,13,1,1,0,0
71747,0,4,1,1,21,11,Bulgaria,196308.0,25,1,1,0,0
71748,0,3,1,1,46,44,United States of America,200000.0,9,1,1,0,0
71749,1,3,0,1,7,1,Morocco,10050.0,11,1,1,0,0
71750,0,1,1,1,30,20,United States of America,200000.0,21,1,1,0,0
71751,0,2,0,1,16,12,Pakistan,48000.0,23,1,1,0,0
71752,1,1,1,0,2,1,Viet Nam,200.0,19,1,1,0,0
71753,1,1,1,1,6,3,United States of America,78500.0,19,1,1,0,0
71754,1,2,1,1,14,10,Mexico,22284.0,22,1,1,0,0
71755,0,3,0,0,42,37,United States of America,170000.0,8,0,1,0,0
71756,1,2,1,1,6,2,United States of America,108675.0,8,1,1,0,0
71757,0,2,1,1,38,38,United States of America,100.0,9,0,0,0,1
71758,1,3,1,1,7,4,United States of America,115000.0,25,1,0,0,1
71759,0,1,0,1,27,24,South Africa,45516.0,31,1,1,0,0
71760,1,2,1,1,16,11,Canada,78084.0,5,0,1,0,0
71761,0,2,0,1,21,18,Canada,66372.0,6,0,1,0,0
